date,marche,denree,unite,prix_gnf
2019-11-24,Kankan,sucre,GNF/kg,7444.0
2019-12-01,Kankan,sucre,GNF/kg,7555.0
2019-12-08,Kankan,sucre,GNF/kg,7261.0
2019-12-15,Kankan,sucre,GNF/kg,7380.0
2019-12-22,Kankan,sucre,GNF/kg,7431.0
2019-12-29,Kankan,sucre,GNF/kg,7492.0
2020-01-05,Kankan,sucre,GNF/kg,7209.0
2020-01-12,Kankan,sucre,GNF/kg,7274.0
2020-01-19,Kankan,sucre,GNF/kg,7361.0
2020-01-26,Kankan,sucre,GNF/kg,
2020-02-02,Kankan,sucre,GNF/kg,7567.0
2020-02-09,Kankan,sucre,GNF/kg,7357.0
2020-02-16,Kankan,sucre,GNF/kg,7431.0
2020-02-23,Kankan,sucre,GNF/kg,7387.0
2020-03-01,Kankan,sucre,GNF/kg,8018.0
2020-03-08,Kankan,sucre,GNF/kg,7819.0
2020-03-15,Kankan,sucre,GNF/kg,8150.0
2020-03-22,Kankan,sucre,GNF/kg,7954.0
2020-03-29,Kankan,sucre,GNF/kg,8257.0
2020-04-05,Kankan,sucre,GNF/kg,8183.0
2020-04-12,Kankan,sucre,GNF/kg,8175.0
2020-04-19,Kankan,sucre,GNF/kg,8532.0
2020-04-26,Kankan,sucre,GNF/kg,8315.0
2020-05-03,Kankan,sucre,GNF/kg,8466.0
2020-05-10,Kankan,sucre,GNF/kg,8261.0
2020-05-17,Kankan,sucre,GNF/kg,8289.0
2020-05-24,Kankan,sucre,GNF/kg,8244.0
2020-05-31,Kankan,sucre,GNF/kg,8467.0
2020-06-07,Kankan,sucre,GNF/kg,8429.0
2020-06-14,Kankan,sucre,GNF/kg,8410.0
2020-06-21,Kankan,sucre,GNF/kg,8355.0
2020-06-28,Kankan,sucre,GNF/kg,8421.0
2020-07-05,Kankan,sucre,GNF/kg,8653.0
2020-07-12,Kankan,sucre,GNF/kg,8742.0
2020-07-19,Kankan,sucre,GNF/kg,8753.0
2020-07-26,Kankan,sucre,GNF/kg,8603.0
2020-08-02,Kankan,sucre,GNF/kg,8639.0
2020-08-09,Kankan,sucre,GNF/kg,8575.0
2020-08-16,Kankan,sucre,GNF/kg,9026.0
2020-08-23,Kankan,sucre,GNF/kg,8746.0
2020-08-30,Kankan,sucre,GNF/kg,8768.0
2020-09-06,Kankan,sucre,GNF/kg,8396.0
2020-09-13,Kankan,sucre,GNF/kg,8645.0
2020-09-20,Kankan,sucre,GNF/kg,8238.0
2020-09-27,Kankan,sucre,GNF/kg,
2020-10-04,Kankan,sucre,GNF/kg,8304.0
2020-10-11,Kankan,sucre,GNF/kg,8221.0
2020-10-18,Kankan,sucre,GNF/kg,7812.0
2020-10-25,Kankan,sucre,GNF/kg,8107.0
2020-11-01,Kankan,sucre,GNF/kg,8132.0
2020-11-08,Kankan,sucre,GNF/kg,8331.0
2020-11-15,Kankan,sucre,GNF/kg,8289.0
2020-11-22,Kankan,sucre,GNF/kg,8013.0
2020-11-29,Kankan,sucre,GNF/kg,7914.0
2020-12-06,Kankan,sucre,GNF/kg,7813.0
2020-12-13,Kankan,sucre,GNF/kg,8116.0
2020-12-20,Kankan,sucre,GNF/kg,7774.0
2020-12-27,Kankan,sucre,GNF/kg,7767.0
2021-01-03,Kankan,sucre,GNF/kg,7993.0
2021-01-10,Kankan,sucre,GNF/kg,7896.0
2021-01-17,Kankan,sucre,GNF/kg,7980.0
2021-01-24,Kankan,sucre,GNF/kg,7916.0
2021-01-31,Kankan,sucre,GNF/kg,8162.0
2021-02-07,Kankan,sucre,GNF/kg,8183.0
2021-02-14,Kankan,sucre,GNF/kg,8245.0
2021-02-21,Kankan,sucre,GNF/kg,8083.0
2021-02-28,Kankan,sucre,GNF/kg,7884.0
2021-03-07,Kankan,sucre,GNF/kg,
2021-03-14,Kankan,sucre,GNF/kg,8339.0
2021-03-21,Kankan,sucre,GNF/kg,8264.0
2021-03-28,Kankan,sucre,GNF/kg,8058.0
2021-04-04,Kankan,sucre,GNF/kg,8192.0
2021-04-11,Kankan,sucre,GNF/kg,8117.0
2021-04-18,Kankan,sucre,GNF/kg,8049.0
2021-04-25,Kankan,sucre,GNF/kg,8282.0
2021-05-02,Kankan,sucre,GNF/kg,8096.0
2021-05-09,Kankan,sucre,GNF/kg,8387.0
2021-05-16,Kankan,sucre,GNF/kg,8172.0
2021-05-23,Kankan,sucre,GNF/kg,8271.0
2021-05-30,Kankan,sucre,GNF/kg,8041.0
2021-06-06,Kankan,sucre,GNF/kg,8477.0
2021-06-13,Kankan,sucre,GNF/kg,
2021-06-20,Kankan,sucre,GNF/kg,
2021-06-27,Kankan,sucre,GNF/kg,8630.0
2021-07-04,Kankan,sucre,GNF/kg,8779.0
2021-07-11,Kankan,sucre,GNF/kg,8769.0
2021-07-18,Kankan,sucre,GNF/kg,8794.0
2021-07-25,Kankan,sucre,GNF/kg,8548.0
2021-08-01,Kankan,sucre,GNF/kg,8722.0
2021-08-08,Kankan,sucre,GNF/kg,8652.0
2021-08-15,Kankan,sucre,GNF/kg,8218.0
2021-08-22,Kankan,sucre,GNF/kg,8525.0
2021-08-29,Kankan,sucre,GNF/kg,8714.0
2021-09-05,Kankan,sucre,GNF/kg,8169.0
2021-09-12,Kankan,sucre,GNF/kg,8507.0
2021-09-19,Kankan,sucre,GNF/kg,8947.0
2021-09-26,Kankan,sucre,GNF/kg,8486.0
2021-10-03,Kankan,sucre,GNF/kg,8398.0
2021-10-10,Kankan,sucre,GNF/kg,
2021-10-17,Kankan,sucre,GNF/kg,8890.0
2021-10-24,Kankan,sucre,GNF/kg,8684.0
2021-10-31,Kankan,sucre,GNF/kg,8774.0
2021-11-07,Kankan,sucre,GNF/kg,9020.0
2021-11-14,Kankan,sucre,GNF/kg,8711.0
2021-11-21,Kankan,sucre,GNF/kg,8483.0
2021-11-28,Kankan,sucre,GNF/kg,8380.0
2021-12-05,Kankan,sucre,GNF/kg,8900.0
2021-12-12,Kankan,sucre,GNF/kg,8506.0
2021-12-19,Kankan,sucre,GNF/kg,8197.0
2021-12-26,Kankan,sucre,GNF/kg,8477.0
2022-01-02,Kankan,sucre,GNF/kg,8178.0
2022-01-09,Kankan,sucre,GNF/kg,8922.0
2022-01-16,Kankan,sucre,GNF/kg,8963.0
2022-01-23,Kankan,sucre,GNF/kg,8649.0
2022-01-30,Kankan,sucre,GNF/kg,8509.0
2022-02-06,Kankan,sucre,GNF/kg,8123.0
2022-02-13,Kankan,sucre,GNF/kg,8344.0
2022-02-20,Kankan,sucre,GNF/kg,8735.0
2022-02-27,Kankan,sucre,GNF/kg,9035.0
2022-03-06,Kankan,sucre,GNF/kg,8999.0
2022-03-13,Kankan,sucre,GNF/kg,9058.0
2022-03-20,Kankan,sucre,GNF/kg,9160.0
2022-03-27,Kankan,sucre,GNF/kg,9151.0
2022-04-03,Kankan,sucre,GNF/kg,9647.0
2022-04-10,Kankan,sucre,GNF/kg,9534.0
2022-04-17,Kankan,sucre,GNF/kg,10036.0
2022-04-24,Kankan,sucre,GNF/kg,10102.0
2022-05-01,Kankan,sucre,GNF/kg,9669.0
2022-05-08,Kankan,sucre,GNF/kg,9660.0
2022-05-15,Kankan,sucre,GNF/kg,9560.0
2022-05-22,Kankan,sucre,GNF/kg,9681.0
2022-05-29,Kankan,sucre,GNF/kg,9679.0
2022-06-05,Kankan,sucre,GNF/kg,10562.0
2022-06-12,Kankan,sucre,GNF/kg,9990.0
2022-06-19,Kankan,sucre,GNF/kg,10351.0
2022-06-26,Kankan,sucre,GNF/kg,10439.0
2022-07-03,Kankan,sucre,GNF/kg,10343.0
2022-07-10,Kankan,sucre,GNF/kg,10483.0
2022-07-17,Kankan,sucre,GNF/kg,10297.0
2022-07-24,Kankan,sucre,GNF/kg,10454.0
2022-07-31,Kankan,sucre,GNF/kg,10665.0
2022-08-07,Kankan,sucre,GNF/kg,10580.0
2022-08-14,Kankan,sucre,GNF/kg,10548.0
2022-08-21,Kankan,sucre,GNF/kg,10592.0
2022-08-28,Kankan,sucre,GNF/kg,10633.0
2022-09-04,Kankan,sucre,GNF/kg,10625.0
2022-09-11,Kankan,sucre,GNF/kg,10362.0
2022-09-18,Kankan,sucre,GNF/kg,10578.0
2022-09-25,Kankan,sucre,GNF/kg,10352.0
2022-10-02,Kankan,sucre,GNF/kg,10288.0
2022-10-09,Kankan,sucre,GNF/kg,10194.0
2022-10-16,Kankan,sucre,GNF/kg,10059.0
2022-10-23,Kankan,sucre,GNF/kg,10330.0
2022-10-30,Kankan,sucre,GNF/kg,10166.0
2022-11-06,Kankan,sucre,GNF/kg,10315.0
2022-11-13,Kankan,sucre,GNF/kg,10102.0
2022-11-20,Kankan,sucre,GNF/kg,9949.0
2022-11-27,Kankan,sucre,GNF/kg,
2022-12-04,Kankan,sucre,GNF/kg,10088.0
2022-12-11,Kankan,sucre,GNF/kg,10314.0
2022-12-18,Kankan,sucre,GNF/kg,10315.0
2022-12-25,Kankan,sucre,GNF/kg,10302.0
2023-01-01,Kankan,sucre,GNF/kg,10449.0
2023-01-08,Kankan,sucre,GNF/kg,10600.0
2023-01-15,Kankan,sucre,GNF/kg,10269.0
2023-01-22,Kankan,sucre,GNF/kg,10214.0
2023-01-29,Kankan,sucre,GNF/kg,10465.0
2023-02-05,Kankan,sucre,GNF/kg,
2023-02-12,Kankan,sucre,GNF/kg,
2023-02-19,Kankan,sucre,GNF/kg,9378.0
2023-02-26,Kankan,sucre,GNF/kg,8852.0
2023-03-05,Kankan,sucre,GNF/kg,9356.0
2023-03-12,Kankan,sucre,GNF/kg,9360.0
2023-03-19,Kankan,sucre,GNF/kg,
2023-03-26,Kankan,sucre,GNF/kg,9717.0
2023-04-02,Kankan,sucre,GNF/kg,9542.0
2023-04-09,Kankan,sucre,GNF/kg,9537.0
2023-04-16,Kankan,sucre,GNF/kg,9692.0
2023-04-23,Kankan,sucre,GNF/kg,9546.0
2023-04-30,Kankan,sucre,GNF/kg,9862.0
2023-05-07,Kankan,sucre,GNF/kg,9515.0
2023-05-14,Kankan,sucre,GNF/kg,9707.0
2023-05-21,Kankan,sucre,GNF/kg,10110.0
2023-05-28,Kankan,sucre,GNF/kg,9612.0
2023-06-04,Kankan,sucre,GNF/kg,9751.0
2023-06-11,Kankan,sucre,GNF/kg,9642.0
2023-06-18,Kankan,sucre,GNF/kg,9892.0
2023-06-25,Kankan,sucre,GNF/kg,9677.0
2023-07-02,Kankan,sucre,GNF/kg,9954.0
2023-07-09,Kankan,sucre,GNF/kg,10346.0
2023-07-16,Kankan,sucre,GNF/kg,9958.0
2023-07-23,Kankan,sucre,GNF/kg,10305.0
2023-07-30,Kankan,sucre,GNF/kg,10214.0
2023-08-06,Kankan,sucre,GNF/kg,10292.0
2023-08-13,Kankan,sucre,GNF/kg,10112.0
2023-08-20,Kankan,sucre,GNF/kg,10817.0
2023-08-27,Kankan,sucre,GNF/kg,10370.0
2023-09-03,Kankan,sucre,GNF/kg,10413.0
2023-09-10,Kankan,sucre,GNF/kg,10156.0
2023-09-17,Kankan,sucre,GNF/kg,10226.0
2023-09-24,Kankan,sucre,GNF/kg,10388.0
2023-10-01,Kankan,sucre,GNF/kg,10355.0
2023-10-08,Kankan,sucre,GNF/kg,10462.0
2023-10-15,Kankan,sucre,GNF/kg,10352.0
2023-10-22,Kankan,sucre,GNF/kg,10229.0
2023-10-29,Kankan,sucre,GNF/kg,10596.0
2023-11-05,Kankan,sucre,GNF/kg,10606.0
2023-11-12,Kankan,sucre,GNF/kg,10452.0
2023-11-19,Kankan,sucre,GNF/kg,10795.0
2023-11-26,Kankan,sucre,GNF/kg,10705.0
2023-12-03,Kankan,sucre,GNF/kg,10932.0
2023-12-10,Kankan,sucre,GNF/kg,10855.0
2023-12-17,Kankan,sucre,GNF/kg,10846.0
2023-12-24,Kankan,sucre,GNF/kg,10612.0
2023-12-31,Kankan,sucre,GNF/kg,10927.0
2024-01-07,Kankan,sucre,GNF/kg,10573.0
2024-01-14,Kankan,sucre,GNF/kg,10390.0
2024-01-21,Kankan,sucre,GNF/kg,11043.0
2024-01-28,Kankan,sucre,GNF/kg,10792.0
2024-02-04,Kankan,sucre,GNF/kg,10953.0
2024-02-11,Kankan,sucre,GNF/kg,10958.0
2024-02-18,Kankan,sucre,GNF/kg,10643.0
2024-02-25,Kankan,sucre,GNF/kg,10898.0
2024-03-03,Kankan,sucre,GNF/kg,10477.0
2024-03-10,Kankan,sucre,GNF/kg,10128.0
2024-03-17,Kankan,sucre,GNF/kg,10508.0
2024-03-24,Kankan,sucre,GNF/kg,10405.0
2024-03-31,Kankan,sucre,GNF/kg,10466.0
2024-04-07,Kankan,sucre,GNF/kg,11122.0
2024-04-14,Kankan,sucre,GNF/kg,10499.0
2024-04-21,Kankan,sucre,GNF/kg,10936.0
2024-04-28,Kankan,sucre,GNF/kg,
2024-05-05,Kankan,sucre,GNF/kg,10430.0
2024-05-12,Kankan,sucre,GNF/kg,10482.0
2024-05-19,Kankan,sucre,GNF/kg,10613.0
2024-05-26,Kankan,sucre,GNF/kg,10278.0
2024-06-02,Kankan,sucre,GNF/kg,10597.0
2024-06-09,Kankan,sucre,GNF/kg,11235.0
2024-06-16,Kankan,sucre,GNF/kg,11318.0
2024-06-23,Kankan,sucre,GNF/kg,10953.0
2024-06-30,Kankan,sucre,GNF/kg,10697.0
2024-07-07,Kankan,sucre,GNF/kg,10983.0
2024-07-14,Kankan,sucre,GNF/kg,11392.0
2024-07-21,Kankan,sucre,GNF/kg,
2024-07-28,Kankan,sucre,GNF/kg,11089.0
2024-08-04,Kankan,sucre,GNF/kg,10645.0
2024-08-11,Kankan,sucre,GNF/kg,10879.0
2024-08-18,Kankan,sucre,GNF/kg,11072.0
2024-08-25,Kankan,sucre,GNF/kg,11024.0
2024-09-01,Kankan,sucre,GNF/kg,10851.0
2024-09-08,Kankan,sucre,GNF/kg,10910.0
2024-09-15,Kankan,sucre,GNF/kg,11410.0
2024-09-22,Kankan,sucre,GNF/kg,11416.0
2024-09-29,Kankan,sucre,GNF/kg,11525.0
2024-10-06,Kankan,sucre,GNF/kg,11274.0
2024-10-13,Kankan,sucre,GNF/kg,11038.0
2024-10-20,Kankan,sucre,GNF/kg,10980.0
2024-10-27,Kankan,sucre,GNF/kg,
2024-11-03,Kankan,sucre,GNF/kg,11291.0
2024-11-10,Kankan,sucre,GNF/kg,10959.0
2024-11-17,Kankan,sucre,GNF/kg,10858.0
2024-11-24,Kankan,sucre,GNF/kg,11148.0
2024-12-01,Kankan,sucre,GNF/kg,11116.0
2024-12-08,Kankan,sucre,GNF/kg,
2024-12-15,Kankan,sucre,GNF/kg,11100.0
2024-12-22,Kankan,sucre,GNF/kg,11086.0
2024-12-29,Kankan,sucre,GNF/kg,11260.0
2019-01-06,Kindia,sucre,GNF/kg,6483.0
2019-01-13,Kindia,sucre,GNF/kg,6861.0
2019-01-20,Kindia,sucre,GNF/kg,6633.0
2019-01-27,Kindia,sucre,GNF/kg,
2019-02-03,Kindia,sucre,GNF/kg,6438.0
2019-02-10,Kindia,sucre,GNF/kg,6699.0
2019-02-17,Kindia,sucre,GNF/kg,6445.0
2019-02-24,Kindia,sucre,GNF/kg,6498.0
2019-03-03,Kindia,sucre,GNF/kg,6734.0
2019-03-10,Kindia,sucre,GNF/kg,6504.0
2019-03-17,Kindia,sucre,GNF/kg,6954.0
2019-03-24,Kindia,sucre,GNF/kg,6767.0
2019-03-31,Kindia,sucre,GNF/kg,7001.0
2019-04-07,Kindia,sucre,GNF/kg,6758.0
2019-04-14,Kindia,sucre,GNF/kg,6773.0
2019-04-21,Kindia,sucre,GNF/kg,6788.0
2019-04-28,Kindia,sucre,GNF/kg,6983.0
2019-05-05,Kindia,sucre,GNF/kg,6883.0
2019-05-12,Kindia,sucre,GNF/kg,6705.0
2019-05-19,Kindia,sucre,GNF/kg,6724.0
2019-05-26,Kindia,sucre,GNF/kg,6764.0
2019-06-02,Kindia,sucre,GNF/kg,7150.0
2019-06-09,Kindia,sucre,GNF/kg,6997.0
2019-06-16,Kindia,sucre,GNF/kg,6920.0
2019-06-23,Kindia,sucre,GNF/kg,7290.0
2019-06-30,Kindia,sucre,GNF/kg,7106.0
2019-07-07,Kindia,sucre,GNF/kg,7143.0
2019-07-14,Kindia,sucre,GNF/kg,7034.0
2019-07-21,Kindia,sucre,GNF/kg,7023.0
2019-07-28,Kindia,sucre,GNF/kg,7002.0
2019-08-04,Kindia,sucre,GNF/kg,7004.0
2019-08-11,Kindia,sucre,GNF/kg,
2019-08-18,Kindia,sucre,GNF/kg,7223.0
2019-08-25,Kindia,sucre,GNF/kg,7325.0
2019-09-01,Kindia,sucre,GNF/kg,7164.0
2019-09-08,Kindia,sucre,GNF/kg,7406.0
2019-09-15,Kindia,sucre,GNF/kg,7228.0
2019-09-22,Kindia,sucre,GNF/kg,7446.0
2019-09-29,Kindia,sucre,GNF/kg,7472.0
2019-10-06,Kindia,sucre,GNF/kg,7261.0
2019-10-13,Kindia,sucre,GNF/kg,7436.0
2019-10-20,Kindia,sucre,GNF/kg,7253.0
2019-10-27,Kindia,sucre,GNF/kg,7219.0
2019-11-03,Kindia,sucre,GNF/kg,6821.0
2019-11-10,Kindia,sucre,GNF/kg,6894.0
2019-11-17,Kindia,sucre,GNF/kg,7004.0
2019-11-24,Kindia,sucre,GNF/kg,7241.0
2019-12-01,Kindia,sucre,GNF/kg,7153.0
2019-12-08,Kindia,sucre,GNF/kg,6904.0
2019-12-15,Kindia,sucre,GNF/kg,7076.0
2019-12-22,Kindia,sucre,GNF/kg,6962.0
2019-12-29,Kindia,sucre,GNF/kg,7241.0
2020-01-05,Kindia,sucre,GNF/kg,6775.0
2020-01-12,Kindia,sucre,GNF/kg,7062.0
2020-01-19,Kindia,sucre,GNF/kg,7131.0
2020-01-26,Kindia,sucre,GNF/kg,7363.0
2020-02-02,Kindia,sucre,GNF/kg,7290.0
2020-02-09,Kindia,sucre,GNF/kg,7155.0
2020-02-16,Kindia,sucre,GNF/kg,7289.0
2020-02-23,Kindia,sucre,GNF/kg,6966.0
2020-03-01,Kindia,sucre,GNF/kg,7545.0
2020-03-08,Kindia,sucre,GNF/kg,7850.0
2020-03-15,Kindia,sucre,GNF/kg,7443.0
2020-03-22,Kindia,sucre,GNF/kg,7741.0
2020-03-29,Kindia,sucre,GNF/kg,7651.0
2020-04-05,Kindia,sucre,GNF/kg,7954.0
2020-04-12,Kindia,sucre,GNF/kg,7733.0
2020-04-19,Kindia,sucre,GNF/kg,8015.0
2020-04-26,Kindia,sucre,GNF/kg,8043.0
2020-05-03,Kindia,sucre,GNF/kg,8171.0
2020-05-10,Kindia,sucre,GNF/kg,7948.0
2020-05-17,Kindia,sucre,GNF/kg,7821.0
2020-05-24,Kindia,sucre,GNF/kg,7893.0
2020-05-31,Kindia,sucre,GNF/kg,7856.0
2020-06-07,Kindia,sucre,GNF/kg,8261.0
2020-06-14,Kindia,sucre,GNF/kg,8308.0
2020-06-21,Kindia,sucre,GNF/kg,8462.0
2020-06-28,Kindia,sucre,GNF/kg,8009.0
2020-07-05,Kindia,sucre,GNF/kg,8324.0
2020-07-12,Kindia,sucre,GNF/kg,8241.0
2020-07-19,Kindia,sucre,GNF/kg,8278.0
2020-07-26,Kindia,sucre,GNF/kg,8466.0
2020-08-02,Kindia,sucre,GNF/kg,8409.0
2020-08-09,Kindia,sucre,GNF/kg,8598.0
2020-08-16,Kindia,sucre,GNF/kg,8328.0
2020-08-23,Kindia,sucre,GNF/kg,8512.0
2020-08-30,Kindia,sucre,GNF/kg,8448.0
2020-09-06,Kindia,sucre,GNF/kg,8264.0
2020-09-13,Kindia,sucre,GNF/kg,8279.0
2020-09-20,Kindia,sucre,GNF/kg,8193.0
2020-09-27,Kindia,sucre,GNF/kg,7935.0
2020-10-04,Kindia,sucre,GNF/kg,7887.0
2020-10-11,Kindia,sucre,GNF/kg,7491.0
2020-10-18,Kindia,sucre,GNF/kg,
2020-10-25,Kindia,sucre,GNF/kg,8068.0
2020-11-01,Kindia,sucre,GNF/kg,7856.0
2020-11-08,Kindia,sucre,GNF/kg,7868.0
2020-11-15,Kindia,sucre,GNF/kg,7870.0
2020-11-22,Kindia,sucre,GNF/kg,7660.0
2020-11-29,Kindia,sucre,GNF/kg,7719.0
2020-12-06,Kindia,sucre,GNF/kg,7689.0
2020-12-13,Kindia,sucre,GNF/kg,7718.0
2020-12-20,Kindia,sucre,GNF/kg,7531.0
2020-12-27,Kindia,sucre,GNF/kg,7573.0
2021-01-03,Kindia,sucre,GNF/kg,7641.0
2021-01-10,Kindia,sucre,GNF/kg,7636.0
2021-01-17,Kindia,sucre,GNF/kg,7625.0
2021-01-24,Kindia,sucre,GNF/kg,7857.0
2021-01-31,Kindia,sucre,GNF/kg,7596.0
2021-02-07,Kindia,sucre,GNF/kg,7704.0
2021-02-14,Kindia,sucre,GNF/kg,7808.0
2021-02-21,Kindia,sucre,GNF/kg,7916.0
2021-02-28,Kindia,sucre,GNF/kg,7490.0
2021-03-07,Kindia,sucre,GNF/kg,7633.0
2021-03-14,Kindia,sucre,GNF/kg,7796.0
2021-03-21,Kindia,sucre,GNF/kg,7977.0
2021-03-28,Kindia,sucre,GNF/kg,7763.0
2021-04-04,Kindia,sucre,GNF/kg,7865.0
2021-04-11,Kindia,sucre,GNF/kg,7517.0
2021-04-18,Kindia,sucre,GNF/kg,7856.0
2021-04-25,Kindia,sucre,GNF/kg,7687.0
2021-05-02,Kindia,sucre,GNF/kg,7510.0
2021-05-09,Kindia,sucre,GNF/kg,8032.0
2021-05-16,Kindia,sucre,GNF/kg,7640.0
2021-05-23,Kindia,sucre,GNF/kg,8065.0
2021-05-30,Kindia,sucre,GNF/kg,7775.0
2021-06-06,Kindia,sucre,GNF/kg,8391.0
2021-06-13,Kindia,sucre,GNF/kg,8274.0
2021-06-20,Kindia,sucre,GNF/kg,8216.0
2021-06-27,Kindia,sucre,GNF/kg,8252.0
2021-07-04,Kindia,sucre,GNF/kg,
2021-07-11,Kindia,sucre,GNF/kg,8342.0
2021-07-18,Kindia,sucre,GNF/kg,8373.0
2021-07-25,Kindia,sucre,GNF/kg,8501.0
2021-08-01,Kindia,sucre,GNF/kg,8217.0
2021-08-08,Kindia,sucre,GNF/kg,8369.0
2021-08-15,Kindia,sucre,GNF/kg,8474.0
2021-08-22,Kindia,sucre,GNF/kg,8397.0
2021-08-29,Kindia,sucre,GNF/kg,
2021-09-05,Kindia,sucre,GNF/kg,8070.0
2021-09-12,Kindia,sucre,GNF/kg,7914.0
2021-09-19,Kindia,sucre,GNF/kg,8220.0
2021-09-26,Kindia,sucre,GNF/kg,8329.0
2021-10-03,Kindia,sucre,GNF/kg,8063.0
2021-10-10,Kindia,sucre,GNF/kg,8390.0
2021-10-17,Kindia,sucre,GNF/kg,8470.0
2021-10-24,Kindia,sucre,GNF/kg,8195.0
2021-10-31,Kindia,sucre,GNF/kg,8403.0
2021-11-07,Kindia,sucre,GNF/kg,8508.0
2021-11-14,Kindia,sucre,GNF/kg,8180.0
2021-11-21,Kindia,sucre,GNF/kg,8513.0
2021-11-28,Kindia,sucre,GNF/kg,8301.0
2021-12-05,Kindia,sucre,GNF/kg,8536.0
2021-12-12,Kindia,sucre,GNF/kg,8553.0
2021-12-19,Kindia,sucre,GNF/kg,7984.0
2021-12-26,Kindia,sucre,GNF/kg,8167.0
2022-01-02,Kindia,sucre,GNF/kg,8152.0
2022-01-09,Kindia,sucre,GNF/kg,8204.0
2022-01-16,Kindia,sucre,GNF/kg,8647.0
2022-01-23,Kindia,sucre,GNF/kg,8295.0
2022-01-30,Kindia,sucre,GNF/kg,8403.0
2022-02-06,Kindia,sucre,GNF/kg,8269.0
2022-02-13,Kindia,sucre,GNF/kg,8242.0
2022-02-20,Kindia,sucre,GNF/kg,7969.0
2022-02-27,Kindia,sucre,GNF/kg,8206.0
2022-03-06,Kindia,sucre,GNF/kg,8638.0
2022-03-13,Kindia,sucre,GNF/kg,8737.0
2022-03-20,Kindia,sucre,GNF/kg,8468.0
2022-03-27,Kindia,sucre,GNF/kg,9148.0
2022-04-03,Kindia,sucre,GNF/kg,8989.0
2022-04-10,Kindia,sucre,GNF/kg,9080.0
2022-04-17,Kindia,sucre,GNF/kg,9487.0
2022-04-24,Kindia,sucre,GNF/kg,9402.0
2022-05-01,Kindia,sucre,GNF/kg,9471.0
2022-05-08,Kindia,sucre,GNF/kg,9459.0
2022-05-15,Kindia,sucre,GNF/kg,9585.0
2022-05-22,Kindia,sucre,GNF/kg,9585.0
2022-05-29,Kindia,sucre,GNF/kg,9383.0
2022-06-05,Kindia,sucre,GNF/kg,
2022-06-12,Kindia,sucre,GNF/kg,9910.0
2022-06-19,Kindia,sucre,GNF/kg,9731.0
2022-06-26,Kindia,sucre,GNF/kg,10053.0
2022-07-03,Kindia,sucre,GNF/kg,9841.0
2022-07-10,Kindia,sucre,GNF/kg,10124.0
2022-07-17,Kindia,sucre,GNF/kg,10041.0
2022-07-24,Kindia,sucre,GNF/kg,10125.0
2022-07-31,Kindia,sucre,GNF/kg,10204.0
2022-08-07,Kindia,sucre,GNF/kg,9644.0
2022-08-14,Kindia,sucre,GNF/kg,10092.0
2022-08-21,Kindia,sucre,GNF/kg,10074.0
2022-08-28,Kindia,sucre,GNF/kg,10157.0
2022-09-04,Kindia,sucre,GNF/kg,10200.0
2022-09-11,Kindia,sucre,GNF/kg,10425.0
2022-09-18,Kindia,sucre,GNF/kg,10328.0
2022-09-25,Kindia,sucre,GNF/kg,10071.0
2022-10-02,Kindia,sucre,GNF/kg,10030.0
2022-10-09,Kindia,sucre,GNF/kg,9948.0
2022-10-16,Kindia,sucre,GNF/kg,9689.0
2022-10-23,Kindia,sucre,GNF/kg,9742.0
2022-10-30,Kindia,sucre,GNF/kg,9976.0
2022-11-06,Kindia,sucre,GNF/kg,10090.0
2022-11-13,Kindia,sucre,GNF/kg,9905.0
2022-11-20,Kindia,sucre,GNF/kg,9869.0
2022-11-27,Kindia,sucre,GNF/kg,9764.0
2022-12-04,Kindia,sucre,GNF/kg,10138.0
2022-12-11,Kindia,sucre,GNF/kg,9819.0
2022-12-18,Kindia,sucre,GNF/kg,9884.0
2022-12-25,Kindia,sucre,GNF/kg,10089.0
2023-01-01,Kindia,sucre,GNF/kg,10376.0
2023-01-08,Kindia,sucre,GNF/kg,9836.0
2023-01-15,Kindia,sucre,GNF/kg,
2023-01-22,Kindia,sucre,GNF/kg,10100.0
2023-01-29,Kindia,sucre,GNF/kg,10131.0
2023-02-05,Kindia,sucre,GNF/kg,8932.0
2023-02-12,Kindia,sucre,GNF/kg,8800.0
2023-02-19,Kindia,sucre,GNF/kg,9000.0
2023-02-26,Kindia,sucre,GNF/kg,8993.0
2023-03-05,Kindia,sucre,GNF/kg,8722.0
2023-03-12,Kindia,sucre,GNF/kg,9000.0
2023-03-19,Kindia,sucre,GNF/kg,9249.0
2023-03-26,Kindia,sucre,GNF/kg,9604.0
2023-04-02,Kindia,sucre,GNF/kg,9301.0
2023-04-09,Kindia,sucre,GNF/kg,9234.0
2023-04-16,Kindia,sucre,GNF/kg,9259.0
2023-04-23,Kindia,sucre,GNF/kg,9334.0
2023-04-30,Kindia,sucre,GNF/kg,9328.0
2023-05-07,Kindia,sucre,GNF/kg,9458.0
2023-05-14,Kindia,sucre,GNF/kg,9257.0
2023-05-21,Kindia,sucre,GNF/kg,9606.0
2023-05-28,Kindia,sucre,GNF/kg,9166.0
2023-06-04,Kindia,sucre,GNF/kg,9354.0
2023-06-11,Kindia,sucre,GNF/kg,9447.0
2023-06-18,Kindia,sucre,GNF/kg,9803.0
2023-06-25,Kindia,sucre,GNF/kg,9368.0
2023-07-02,Kindia,sucre,GNF/kg,9500.0
